expected,estimated,time
,,
87.30705786,87,0.010999918
,,
87.30705786,87,0.016000032
,,
87.30705786,87,0.011000156
,,
87.30705786,87,0.010999918
,,
92.49860568,93,0.00999999
,,
92.49860568,93,0.013999939
,,
92.49860568,93,0.011000156
,,
92.49860568,93,0.011999846
,,
92.49860568,188,0.015999794
,,
97.998859,98,0.00999999
,,
97.998859,192,0.009000063
,,
97.998859,98,0.00999999
,,
97.998859,98,0.00999999
,,
97.998859,197,0.00999999
,,
103.8261744,104,0.00999999
,,
103.8261744,104,0.008999825
,,
103.8261744,104,0.00999999
,,
103.8261744,104,0.00999999
,,
103.8261744,200,0.011000156
,,
110,111,0.00999999
,,
110,111,0.00999999
,,
110,110,0.011000156
,,
110,110,0.016000032
,,
110,200,0.008999825
,,
116.5409404,117,0.013000011
,,
116.5409404,117,0.00999999
,,
116.5409404,117,0.00999999
,,
116.5409404,117,0.00999999
,,
116.5409404,116,0.00999999
,,
123.4708253,124,0.00999999
,,
123.4708253,124,0.012000084
,,
123.4708253,124,0.011999846
,,
123.4708253,124,0.009000063
,,
123.4708253,124,0.00999999
,,
130.8127827,131,0.009000063
,,
130.8127827,131,0.00999999
,,
130.8127827,131,0.013000011
,,
130.8127827,131,0.010999918
,,
130.8127827,131,0.009000063
,,
138.5913155,140,0.009000063
,,
138.5913155,140,0.010999918
,,
138.5913155,139,0.010999918
,,
138.5913155,140,0.008999825
,,
138.5913155,139,0.00999999
,,
146.832384,148,0.019000053
,,
146.832384,148,0.009000063
,,
146.832384,148,0.013000011
,,
146.832384,148,0.017000198
,,
146.832384,148,0.012000084
,,
155.5634919,156,0.009000063
,,
155.5634919,156,0.008999825
,,
155.5634919,156,0.009000063
,,
155.5634919,156,0.00999999
,,
155.5634919,156,0.00999999
,,
164.8137785,164,0.010999918
,,
164.8137785,164,0.009000063
,,
164.8137785,164,0.00999999
,,
164.8137785,164,0.008999825
,,
164.8137785,164,0.008999825
,,
174.6141157,175,0.008999825
,,
174.6141157,175,0.010999918
,,
174.6141157,175,0.008000135
,,
174.6141157,175,0.00999999
,,
174.6141157,175,0.008999825
,,
184.9972114,186,0.009000063
,,
184.9972114,186,0.009000063
,,
184.9972114,186,0.009000063
,,
184.9972114,186,0.007999897
,,
184.9972114,186,0.009000063
,,
195.997718,197,0.00999999
,,
195.997718,197,0.00999999
,,
