expected,actual,time
,,
116.5409404,1049,0.003989697
,,
116.5409404,233,0.001994133
,,
116.5409404,467,0.00216341
,,
116.5409404,1049,0.00299263
,,
123.4708253,495,0.002994299
,,
123.4708253,863,0.002154827
,,
123.4708253,864,0.00310564
,,
123.4708253,494,0.002991915
,,
123.4708253,494,0.002989292
,,
130.8127827,394,0.002996922
,,
130.8127827,784,0.002992153
,,
130.8127827,131,0.00302434
,,
130.8127827,131,0.003180981
,,
130.8127827,1046,0.002990723
,,
138.5913155,1108,0.002994061
,,
138.5913155,831,0.002029181
,,
138.5913155,1108,0.003026247
,,
138.5913155,555,0.002990484
,,
138.5913155,555,0.003181458
,,
146.832384,734,0.00295949
,,
146.832384,879,0.004118681
,,
146.832384,733,0.002995491
,,
146.832384,881,0.003136396
,,
146.832384,735,0.004069805
,,
155.5634919,1088,0.002991915
,,
155.5634919,1089,0.002992392
,,
155.5634919,1088,0.003254175
,,
155.5634919,1088,0.002991915
,,
155.5634919,467,0.002986431
,,
164.8137785,496,0.004077435
,,
164.8137785,165,0.002991915
,,
164.8137785,1153,0.002990723
,,
164.8137785,495,0.002991915
,,
164.8137785,495,0.003134251
,,
174.6141157,174,0.002092123
,,
174.6141157,174,0.002127647
,,
174.6141157,175,0.003989935
,,
174.6141157,175,0.002991915
,,
174.6141157,175,0.002992153
,,
184.9972114,557,0.001994848
,,
184.9972114,185,0.00313139
,,
184.9972114,185,0.003990412
,,
184.9972114,556,0.00396204
,,
184.9972114,556,0.003232718
,,
195.997718,394,0.003989697
,,
195.997718,196,0.00199604
,,
195.997718,196,0.003020525
,,
195.997718,196,0.003185749
,,
195.997718,196,0.00302434
,,
207.6523488,1039,0.003240824
,,
207.6523488,831,0.002969503
,,
207.6523488,624,0.002004385
,,
207.6523488,625,0.002500772
,,
207.6523488,625,0.002959967
,,
220,1100,0.003025532
,,
220,661,0.002194166
,,
220,661,0.002958059
,,
220,661,0.002954006
,,
220,661,0.002991676
,,
233.0818808,468,0.003224611
,,
233.0818808,233,0.002961397
,,
233.0818808,233,0.002990723
,,
233.0818808,233,0.002992868
,,
233.0818808,233,0.003201008
,,
246.9416506,495,0.004987955
,,
246.9416506,496,0.003236771
,,
246.9416506,245,0.001998186
,,
246.9416506,245,0.003961086
,,
246.9416506,245,0.002991438
,,
261.6255653,263,0.003191233
,,
261.6255653,785,0.002957106
,,
261.6255653,785,0.005984545
,,
261.6255653,786,0.002988815
,,
261.6255653,786,0.002993345
,,
277.182631,278,0.002962589
,,
277.182631,278,0.003174543
,,
277.182631,832,0.003202438
,,
277.182631,832,0.002992392
,,
277.182631,832,0.002972126
,,
293.6647679,294,0.001995087
,,
293.6647679,295,0.002169132
,,
293.6647679,880,0.001994133
,,
293.6647679,881,0.001996756
,,
293.6647679,881,0.002992153
,,
311.1269837,624,0.002999306
,,
311.1269837,311,0.002992868
,,
311.1269837,311,0.003192425
,,
311.1269837,311,0.002991676
,,
311.1269837,311,0.00296092
,,
329.6275569,660,0.003164768
,,
329.6275569,329,0.002007008
,,
329.6275569,329,0.002991915
,,
329.6275569,329,0.00212121
,,
329.6275569,329,0.001993895
,,
349.2282314,350,0.003097057
,,
349.2282314,336,0.00299263
,,
349.2282314,1048,0.00299263
,,
349.2282314,1048,0.00296402
,,
349.2282314,1048,0.004107952
,,
369.9944227,373,0.002991676
,,
369.9944227,1112,0.003144264
,,
369.9944227,369,0.002991438
,,
369.9944227,369,0.003149271
,,
369.9944227,369,0.003211498
,,
391.995436,393,0.00223732
,,
391.995436,393,0.003214359
,,
391.995436,394,0.004023552
,,
391.995436,394,0.001989603
,,
391.995436,395,0.012166023
,,
415.3046976,416,0.002965927
,,
415.3046976,416,0.002993584
,,
415.3046976,417,0.003215075
,,
415.3046976,375,0.002991438
,,
415.3046976,376,0.002992153
,,
440,442,0.002990961
,,
440,461,0.002973318
,,
440,439,0.002202034
,,
440,440,0.002991915
,,
440,440,0.00323987
,,
466.1637615,467,0.003988028
,,
466.1637615,468,0.003171444
,,
466.1637615,469,0.00200057
,,
466.1637615,457,0.002994537
,,
466.1637615,457,0.002993107
,,
493.8833013,494,0.003994942
,,
493.8833013,495,0.003017426
,,
493.8833013,496,0.00322938
,,
493.8833013,497,0.005068064
,,
493.8833013,497,0.002158403
,,
523.2511306,522,0.004190207
,,
523.2511306,523,0.018234253
,,
523.2511306,524,0.003988504
,,
523.2511306,524,0.001995802
,,
523.2511306,525,0.002990961
,,
554.365262,554,0.003026485
,,
554.365262,555,0.002989769
,,
554.365262,557,0.00301671
,,
554.365262,559,0.003991127
,,
554.365262,560,0.002993822
,,
587.3295358,587,0.003189564
,,
587.3295358,589,0.001969814
,,
587.3295358,604,0.003189087
,,
587.3295358,669,0.00302577
,,
587.3295358,669,0.003212452
,,
622.2539674,621,0.003027439
,,
622.2539674,624,0.003121853
,,
622.2539674,638,0.003134012
,,
622.2539674,641,0.003131866
,,
622.2539674,670,0.001995087
,,
659.2551138,657,0.001995802
,,
659.2551138,660,0.002992153
,,
659.2551138,666,0.002991676
,,
659.2551138,669,0.00302577
,,
659.2551138,670,0.002992868
,,
698.4564629,723,0.003011703
,,
698.4564629,699,0.003162622
,,
698.4564629,721,0.002963543
,,
698.4564629,723,0.002990484
,,
698.4564629,725,0.003154755
,,
739.9888454,740,0.004088879
,,
739.9888454,739,0.003006935
,,
739.9888454,740,0.001960754
,,
739.9888454,741,0.002997637
,,
739.9888454,741,0.002996683
,,
783.990872,785,0.002992153
,,
783.990872,784,0.002993822
,,
783.990872,786,0.002992868
,,
783.990872,794,0.003122568
,,
783.990872,796,0.004154921
,,
830.6093952,831,0.004039288
,,
830.6093952,831,0.002991915
,,
830.6093952,833,0.002993345
,,
830.6093952,866,0.002992153
,,
830.6093952,868,0.002991676
,,
880,867,0.002992392
,,
880,878,0.003147125
,,
880,880,0.001994848
,,
880,881,0.001994371
,,
880,881,0.003990412
,,
932.327523,865,0.00199461
,,
932.327523,868,0.002964497
,,
932.327523,932,0.002991915
,,
932.327523,933,0.003027678
,,
932.327523,933,0.003989697
,,
987.7666025,988,0.003992796
,,
987.7666025,958,0.003155231
,,
987.7666025,987,0.002991915
,,
987.7666025,988,0.003042221
,,
987.7666025,988,0.00299263
,,
1046.502261,1047,0.004159212
,,
1046.502261,1077,0.001995802
,,
1046.502261,1046,0.002991199
,,
1046.502261,1049,0.007061243
,,
1046.502261,1068,0.002989292
,,
1108.730524,1078,0.002104282
,,
1108.730524,1109,0.00298667
,,
1108.730524,1107,0.002983809
,,
1108.730524,1108,0.003123045
,,
1108.730524,1109,0.003989458
,,
1174.659072,1174,0.003956795
,,
1174.659072,1172,0.015086174
,,
1174.659072,1169,0.002991676
,,
1174.659072,1172,0.002991915
,,
1174.659072,1173,0.002991676
,,
1244.507935,39,0.002991199
,,
1244.507935,724,0.005060673
,,
1244.507935,1139,0.002990961
,,
1244.507935,1163,0.002150297
,,
1244.507935,1054,0.002991676
,,
1318.510228,39,0.002991438
,,
1318.510228,45,0.002991199
,,
1318.510228,1139,0.003661633
,,
1318.510228,182,0.002992153
,,
1318.510228,1057,0.002153635
,,
1396.912926,39,0.002991676
,,
1396.912926,45,0.003991127
,,
1396.912926,1138,0.003020287
,,
1396.912926,241,0.003184319
,,
1396.912926,455,0.004026175
,,
1479.977691,38,0.003151894
,,
1479.977691,45,0.003078699
,,
1479.977691,1080,0.002992868
,,
1479.977691,240,0.004022121
,,
1479.977691,242,0.003130913
,,
1567.981744,38,0.003163338
,,
1567.981744,44,0.003165245
,,
1567.981744,1078,0.003190041
,,
1567.981744,241,0.005028963
,,
1567.981744,241,0.002958775
,,
1661.21879,38,0.002217293
,,
1661.21879,41,0.002957106
,,
1661.21879,1076,0.002991438
,,
1661.21879,240,0.00329566
,,
1661.21879,456,0.003112793
,,
1760,37,0.002958298
,,
1760,44,0.00399065
,,
1760,1076,0.003093958
,,
1760,48,0.002200127
,,
1760,241,0.002186775
,,
1864.655046,37,0.003169537
,,
1864.655046,44,0.002995729
,,
1864.655046,1076,0.002995968
,,
1864.655046,181,0.002030611
,,
1864.655046,241,0.002991676
,,
1975.533205,37,0.001995564
,,
1975.533205,43,0.004110575
,,
1975.533205,1074,0.002131224
,,
1975.533205,181,0.005075693
,,
1975.533205,241,0.001995087
,,
2093.004522,37,0.002958536
,,
2093.004522,43,0.002995729
,,
2093.004522,180,0.002964258
,,
2093.004522,181,0.002963543
,,
2093.004522,50,0.001994371
,,
2217.461048,37,0.003148794
,,
2217.461048,43,0.002991676
,,
2217.461048,179,0.002956152
,,
2217.461048,50,0.002990961
,,
2217.461048,51,0.0019629
,,
2349.318143,36,0.003153324
,,
2349.318143,43,0.00310421
,,
2349.318143,47,0.002989769
,,
2349.318143,51,0.00302434
,,
2349.318143,241,0.003063917
,,
2489.01587,36,0.002958775
,,
2489.01587,42,0.002991676
,,
2489.01587,47,0.003186226
,,
2489.01587,181,0.004114151
,,
2489.01587,241,0.003121138
,,
2637.020455,36,0.005001545
,,
2637.020455,42,0.002986193
,,
2637.020455,47,0.00299263
,,
2637.020455,181,0.003002405
,,
2637.020455,52,0.003163576
,,
2793.825851,35,0.003020048
,,
2793.825851,41,0.00298667
,,
2793.825851,47,0.00407052
,,
2793.825851,180,0.002992153
,,
2793.825851,53,0.003196955
,,
2959.955382,35,0.004986048
,,
2959.955382,41,0.00199461
,,
2959.955382,46,0.00396204
,,
2959.955382,181,0.00296092
,,
2959.955382,241,0.002981186
,,
3135.963488,35,0.003025293
,,
3135.963488,41,0.002215147
,,
3135.963488,46,0.003211737
,,
3135.963488,180,0.002992868
,,
3135.963488,51,0.003022194
,,
3322.437581,34,0.001997232
,,
3322.437581,40,0.002214193
,,
3322.437581,178,0.002178907
,,
3322.437581,181,0.003269672
,,
3322.437581,51,0.003027916
,,
3520,34,0.002989531
,,
3520,40,0.002963305
,,
3520,46,0.001994848
,,
3520,181,0.003957272
,,
3520,241,0.002991676
,,
3729.310092,34,0.005087137
,,
3729.310092,40,0.003124714
,,
3729.310092,42,0.002987862
,,
3729.310092,181,0.001965046
,,
3729.310092,51,0.003230572
,,
3951.06641,33,0.003186226
,,
3951.06641,40,0.00299263
,,
3951.06641,46,0.003021002
,,
3951.06641,180,0.003206491
,,
3951.06641,51,0.00299263
,,
4186.009045,38,0.002998352
,,
4186.009045,45,0.004179001
,,
4186.009045,50,0.002992392
,,
4186.009045,52,0.002237082
,,
4186.009045,54,0.002991915
,,
27.5,109,0.003026724
,,
27.5,82,0.00308013
,,
27.5,108,0.003169298
,,
27.5,108,0.002029419
,,
27.5,81,0.00321579
,,
29.13523509,115,0.003022194
,,
29.13523509,115,0.0019629
,,
29.13523509,86,0.00409627
,,
29.13523509,86,0.005143166
,,
29.13523509,86,0.00199604
,,
30.86770633,122,0.003167391
,,
30.86770633,30,0.002992868
,,
30.86770633,91,0.002155781
,,
30.86770633,91,0.001994848
,,
30.86770633,91,0.00215745
,,
32.70319566,97,0.003130913
,,
32.70319566,97,0.002992153
,,
32.70319566,97,0.003014326
,,
32.70319566,65,0.003196239
,,
32.70319566,96,0.002991676
,,
34.64782887,103,0.002154589
,,
34.64782887,102,0.002958536
,,
34.64782887,102,0.002110481
,,
34.64782887,102,0.002972841
,,
34.64782887,102,0.003144979
,,
36.70809599,109,0.002992153
,,
36.70809599,108,0.002994776
,,
36.70809599,108,0.002991676
,,
36.70809599,108,0.002128839
,,
36.70809599,108,0.002995253
,,
38.89087297,115,0.002989292
,,
38.89087297,115,0.001965761
,,
38.89087297,77,0.002994537
,,
38.89087297,77,0.002992153
,,
38.89087297,77,0.002964497
,,
41.20344461,122,0.003152847
,,
41.20344461,122,0.002990484
,,
41.20344461,82,0.002992392
,,
41.20344461,81,0.00398922
,,
41.20344461,81,0.002993107
,,
43.65352893,129,0.002954006
,,
43.65352893,86,0.003021002
,,
43.65352893,86,0.003027916
,,
43.65352893,86,0.003185272
,,
43.65352893,86,0.002030134
,,
46.24930284,45,0.002992153
,,
46.24930284,91,0.003137589
,,
46.24930284,91,0.002991438
,,
46.24930284,91,0.002992153
,,
46.24930284,91,0.00218153
,,
48.9994295,97,0.002958059
,,
48.9994295,97,0.002160072
,,
48.9994295,97,0.00316453
,,
48.9994295,145,0.003134966
,,
48.9994295,96,0.003010035
,,
51.9130872,103,0.002991676
,,
51.9130872,102,0.002991915
,,
51.9130872,102,0.003990412
,,
51.9130872,102,0.002992153
,,
51.9130872,102,0.002965927
,,
55,109,0.002991676
,,
55,108,0.002146244
,,
55,108,0.002991199
,,
55,108,0.002996445
,,
55,55,0.003997087
,,
58.27047019,115,0.001992702
,,
58.27047019,115,0.003241777
,,
58.27047019,115,0.002024889
,,
58.27047019,58,0.001995325
,,
58.27047019,58,0.003102064
,,
61.73541266,122,0.002962828
,,
61.73541266,60,0.002993107
,,
61.73541266,60,0.003024817
,,
61.73541266,121,0.003081083
,,
61.73541266,122,0.002956629
,,
65.40639133,129,0.003265858
,,
65.40639133,129,0.002993822
,,
65.40639133,65,0.002992153
,,
65.40639133,65,0.001996994
,,
65.40639133,65,0.002992153
,,
69.29565774,136,0.003024817
,,
69.29565774,69,0.002874851
,,
69.29565774,69,0.003989458
,,
69.29565774,69,0.003116131
,,
69.29565774,69,0.00399065
,,
73.41619198,73,0.001964808
,,
73.41619198,73,0.002959251
,,
73.41619198,73,0.003133297
,,
73.41619198,73,0.00299263
,,
73.41619198,73,0.003204584
,,
77.78174593,153,0.003988981
,,
77.78174593,77,0.002992392
,,
77.78174593,77,0.003149033
,,
77.78174593,77,0.002993107
,,
77.78174593,77,0.004101038
,,
82.40688923,82,0.005181789
,,
82.40688923,82,0.002991915
,,
82.40688923,82,0.002991676
,,
82.40688923,82,0.002996683
,,
82.40688923,82,0.002982378
,,
87.30705786,87,0.002080202
,,
87.30705786,87,0.00398922
,,
87.30705786,87,0.002966404
,,
87.30705786,86,0.002228022
,,
87.30705786,86,0.002993584
,,
92.49860568,92,0.002992392
,,
92.49860568,92,0.004199266
,,
92.49860568,92,0.002992868
,,
92.49860568,92,0.002195597
,,
92.49860568,91,0.002991915
,,
97.998859,97,0.002990961
,,
97.998859,97,0.001995564
,,
97.998859,97,0.001995087
,,
97.998859,97,0.002989292
,,
97.998859,97,0.002962589
,,
103.8261744,103,0.003198624
,,
103.8261744,103,0.003137589
,,
103.8261744,103,0.00196743
,,
103.8261744,103,0.002999783
,,
103.8261744,102,0.002992392
,,
110,109,0.003132105
,,
110,109,0.002993584
,,
110,109,0.002996922
,,
110,109,0.002991676
,,
110,218,0.002991676
,,
116.5409404,115,0.002138376
,,
116.5409404,115,0.002992392
,,
116.5409404,115,0.002992392
,,
116.5409404,115,0.002992153
,,
116.5409404,116,0.001994371
,,
123.4708253,122,0.003158808
,,
123.4708253,122,0.003194571
,,
123.4708253,122,0.001994133
,,
123.4708253,122,0.002994537
,,
123.4708253,122,0.002170563
,,
130.8127827,129,0.003171444
,,
130.8127827,129,0.003134012
,,
130.8127827,129,0.002991915
,,
130.8127827,259,0.002959728
,,
130.8127827,130,0.003203392
,,
138.5913155,137,0.001992941
,,
138.5913155,137,0.003033638
,,
138.5913155,414,0.003159046
,,
138.5913155,137,0.001999855
,,
138.5913155,137,0.003988981
,,
146.832384,145,0.002993345
,,
146.832384,145,0.004083633
,,
146.832384,438,0.003992319
,,
146.832384,145,0.002992868
,,
146.832384,145,0.00296092
,,
155.5634919,153,0.003117323
,,
155.5634919,464,0.00202775
,,
155.5634919,154,0.00296545
,,
155.5634919,154,0.002991915
,,
155.5634919,154,0.002987623
,,
164.8137785,163,0.003078938
,,
164.8137785,492,0.002990246
,,
164.8137785,163,0.002991915
,,
164.8137785,163,0.002994299
,,
164.8137785,163,0.00316453
,,
174.6141157,699,0.002991915
,,
174.6141157,699,0.002122879
,,
174.6141157,173,0.002996683
,,
174.6141157,173,0.002990961
,,
174.6141157,699,0.002971411
,,
184.9972114,47,0.003120184
,,
184.9972114,368,0.002991199
,,
184.9972114,183,0.003174067
,,
184.9972114,183,0.002111673
,,
184.9972114,741,0.002000093
,,
195.997718,391,0.003135204
,,
195.997718,390,0.010099888
,,
195.997718,194,0.002992868
,,
195.997718,194,0.002993107
,,
195.997718,390,0.003191471
,,
207.6523488,413,0.002987385
,,
207.6523488,206,0.00299263
,,
207.6523488,206,0.002992392
,,
207.6523488,414,0.002991915
,,
207.6523488,206,0.001994371
,,
220,438,0.003126383
,,
220,218,0.00315094
,,
220,218,0.002991438
,,
220,438,0.00299263
,,
220,218,0.003197908
,,
233.0818808,231,0.002991199
,,
233.0818808,464,0.003153563
,,
233.0818808,231,0.00398922
,,
233.0818808,464,0.003023624
,,
233.0818808,464,0.003018618
,,
246.9416506,245,0.002992392
,,
246.9416506,245,0.004022121
,,
246.9416506,740,0.004200459
,,
246.9416506,245,0.003195763
,,
246.9416506,245,0.001967192
,,
261.6255653,259,0.002990961
,,
261.6255653,259,0.002963781
,,
261.6255653,260,0.002986193
,,
261.6255653,521,0.003205776
,,
261.6255653,521,0.003027678
,,
277.182631,275,0.002198458
,,
277.182631,552,0.004024744
,,
277.182631,275,0.003969908
,,
277.182631,275,0.002992153
,,
277.182631,275,0.002029896
,,
293.6647679,47,0.001995087
,,
293.6647679,44,0.002963781
,,
293.6647679,291,0.002992153
,,
293.6647679,39,0.002991915
,,
293.6647679,291,0.00295949
,,
311.1269837,310,0.00398922
,,
311.1269837,309,0.0029881
,,
311.1269837,309,0.004982948
,,
311.1269837,39,0.002992153
,,
311.1269837,36,0.002958059
,,
329.6275569,329,0.002993345
,,
329.6275569,44,0.002010822
,,
329.6275569,329,0.003006935
,,
329.6275569,39,0.003136873
,,
329.6275569,36,0.003021717
,,
349.2282314,698,0.003120184
,,
349.2282314,698,0.001994133
,,
349.2282314,348,0.002992153
,,
349.2282314,698,0.00413537
,,
349.2282314,698,0.002995253
,,
369.9944227,739,0.00398922
,,
369.9944227,739,0.002966881
,,
369.9944227,739,0.00199604
,,
369.9944227,739,0.003118753
,,
369.9944227,740,0.001994848
,,
391.995436,784,0.002995014
,,
391.995436,391,0.002992153
,,
391.995436,41,0.002991438
,,
391.995436,391,0.003020763
,,
391.995436,391,0.002993345
,,
415.3046976,414,0.003995895
,,
415.3046976,830,0.00302577
,,
415.3046976,414,0.002992153
,,
415.3046976,415,0.004136801
,,
415.3046976,414,0.003166914
,,
440,439,0.002027988
,,
440,440,0.003118038
,,
440,439,0.003193617
,,
440,440,0.004131556
,,
440,440,0.002987385
,,
466.1637615,465,0.002016783
,,
466.1637615,465,0.003027678
,,
466.1637615,465,0.003022432
,,
466.1637615,465,0.002991438
,,
466.1637615,465,0.002182245
,,
493.8833013,493,0.003023624
,,
493.8833013,492,0.003027678
,,
493.8833013,493,0.003166437
,,
493.8833013,39,0.002992153
,,
493.8833013,36,0.00201726
,,
523.2511306,522,0.00220871
,,
523.2511306,44,0.002992153
,,
523.2511306,522,0.003024101
,,
523.2511306,522,0.003098726
,,
523.2511306,522,0.003004551
,,
554.365262,553,0.001991987
,,
554.365262,553,0.003166676
,,
554.365262,41,0.002992868
,,
554.365262,39,0.005125284
,,
554.365262,36,0.002223015
,,
587.3295358,47,0.004044771
,,
587.3295358,586,0.002991915
,,
587.3295358,586,0.002991676
,,
587.3295358,1177,0.00199461
,,
587.3295358,586,0.003209114
,,
622.2539674,47,0.003105164
,,
622.2539674,44,0.002993107
,,
622.2539674,42,0.002958298
,,
622.2539674,39,0.002991438
,,
622.2539674,36,0.002992153
,,
659.2551138,47,0.003028393
,,
659.2551138,44,0.002992153
,,
659.2551138,42,0.00299263
,,
659.2551138,39,0.003019571
,,
659.2551138,36,0.002993584
,,
698.4564629,699,0.002991915
,,
698.4564629,700,0.003153801
,,
698.4564629,42,0.003020525
,,
698.4564629,39,0.002965212
,,
698.4564629,699,0.00199461
,,
739.9888454,740,0.00299263
,,
739.9888454,740,0.003011227
,,
739.9888454,740,0.003089666
,,
739.9888454,740,0.002962828
,,
739.9888454,741,0.00299263
,,
783.990872,785,0.002990246
,,
783.990872,44,0.003138781
,,
783.990872,42,0.005176544
,,
783.990872,786,0.001994848
,,
783.990872,785,0.00299263
,,
830.6093952,831,0.002956629
,,
830.6093952,831,0.003989458
,,
830.6093952,831,0.002992153
,,
830.6093952,831,0.0031569
,,
830.6093952,832,0.003112555
,,
880,47,0.002989769
,,
880,44,0.002961397
,,
880,42,0.003166199
,,
880,881,0.004175663
,,
880,36,0.00213027
,,
932.327523,47,0.002993107
,,
932.327523,44,0.0029881
,,
932.327523,42,0.003163815
,,
932.327523,39,0.003023386
,,
932.327523,36,0.00401926
,,
987.7666025,47,0.002964497
,,
987.7666025,44,0.001996279
,,
987.7666025,42,0.003027916
,,
987.7666025,39,0.003152609
,,
987.7666025,36,0.002992153
,,
1046.502261,47,0.002023697
,,
1046.502261,44,0.002992153
,,
1046.502261,42,0.002991438
,,
1046.502261,39,0.002992392
,,
1046.502261,36,0.002991438
,,
1108.730524,1112,0.002996683
,,
1108.730524,1112,0.003259897
,,
1108.730524,42,0.0019629
,,
1108.730524,39,0.002979517
,,
1108.730524,36,0.002991676
,,
1174.659072,47,0.002992153
,,
1174.659072,1178,0.003021002
,,
1174.659072,42,0.003172398
,,
1174.659072,1178,0.002994776
,,
1174.659072,36,0.002144575
,,
1244.507935,47,0.003160954
,,
1244.507935,44,0.003018379
,,
1244.507935,42,0.001968145
,,
1244.507935,39,0.002138853
,,
1244.507935,36,0.003115177
,,
1318.510228,47,0.003068924
,,
1318.510228,44,0.002991676
,,
1318.510228,42,0.003226519
,,
1318.510228,39,0.003144979
,,
1318.510228,36,0.00302577
,,
1396.912926,47,0.003990173
,,
1396.912926,44,0.003212452
,,
1396.912926,42,0.003025532
,,
1396.912926,39,0.005087852
,,
1396.912926,36,0.002991915
,,
1479.977691,47,0.003120661
,,
1479.977691,44,0.005036831
,,
1479.977691,42,0.001960993
,,
1479.977691,39,0.003302097
,,
1479.977691,36,0.004199266
,,
1567.981744,47,0.003984451
,,
1567.981744,44,0.003961802
,,
1567.981744,42,0.004022121
,,
1567.981744,39,0.002991676
,,
1567.981744,36,0.002993107
,,
1661.21879,47,0.002961874
,,
1661.21879,44,0.003960371
,,
1661.21879,42,0.002963305
,,
1661.21879,39,0.002992392
,,
1661.21879,36,0.002024174
,,
1760,47,0.003104448
,,
1760,45,0.002958298
,,
1760,42,0.002992392
,,
1760,39,0.002963543
,,
1760,36,0.00218153
,,
1864.655046,47,0.002991438
,,
1864.655046,44,0.003129244
,,
1864.655046,42,0.002994299
,,
1864.655046,39,0.00214076
,,
1864.655046,36,0.002991438
,,
1975.533205,47,0.002027035
,,
1975.533205,44,0.003145218
,,
1975.533205,42,0.004142761
,,
1975.533205,39,0.002991438
,,
1975.533205,36,0.002949238
,,
2093.004522,47,0.003024578
,,
2093.004522,45,0.00399065
,,
2093.004522,42,0.005072594
,,
2093.004522,39,0.002963305
,,
2093.004522,36,0.002990484
,,
2217.461048,47,0.002991915
,,
2217.461048,44,0.004018784
,,
2217.461048,42,0.004986048
,,
2217.461048,39,0.003141403
,,
2217.461048,36,0.003988743
,,
2349.318143,47,0.001992941
,,
2349.318143,45,0.001994848
,,
2349.318143,42,0.001995325
,,
2349.318143,39,0.002991915
,,
2349.318143,36,0.002155781
,,
2489.01587,47,0.002997637
,,
2489.01587,44,0.002991915
,,
2489.01587,42,0.003205299
,,
2489.01587,39,0.002992868
,,
2489.01587,36,0.003029585
,,
2637.020455,47,0.002991199
,,
2637.020455,45,0.002965927
,,
2637.020455,42,0.002993345
,,
2637.020455,39,0.002992153
,,
2637.020455,36,0.002954245
,,
2793.825851,47,0.001988888
,,
2793.825851,44,0.001994371
,,
2793.825851,42,0.002180815
,,
2793.825851,39,0.002992153
,,
2793.825851,36,0.003021717
,,
2959.955382,47,0.002993584
,,
2959.955382,45,0.002993107
,,
2959.955382,42,0.003025532
,,
2959.955382,39,0.003168821
,,
2959.955382,36,0.002992392
,,
3135.963488,47,0.002992392
,,
3135.963488,45,0.003989458
,,
3135.963488,42,0.003990173
,,
3135.963488,39,0.002992392
,,
3135.963488,36,0.005984545
,,
3322.437581,47,0.002991438
,,
3322.437581,45,0.001994848
,,
3322.437581,42,0.003024817
,,
3322.437581,39,0.001999378
,,
3322.437581,36,0.002990484
,,
3520,47,0.002993107
,,
3520,45,0.003141642
,,
3520,42,0.002993107
,,
3520,39,0.002994061
,,
3520,36,0.002992392
,,
3729.310092,47,0.00296402
,,
3729.310092,45,0.00298667
,,
3729.310092,42,0.004020214
,,
3729.310092,39,0.003021479
,,
3729.310092,36,0.002992153
,,
3951.06641,48,0.002992392
,,
3951.06641,45,0.001961946
,,
3951.06641,43,0.002992392
,,
3951.06641,40,0.005016804
,,
3951.06641,37,0.00199461
,,
4186.009045,33,0.003165245
,,
4186.009045,30,0.003141642
,,
4186.009045,28,0.002993345
,,
4186.009045,26,0.002030611
,,
4186.009045,24,0.002989292
,,
27.5,12,0.002998114
,,
27.5,13,0.00199604
,,
27.5,14,0.002991438
,,
27.5,14,0.001994133
,,
27.5,14,0.002030611
,,
29.13523509,12,0.002099276
,,
29.13523509,13,0.002996922
,,
29.13523509,14,0.002992392
,,
29.13523509,14,0.002990723
,,
29.13523509,14,0.004987478
,,
30.86770633,12,0.002993345
,,
30.86770633,13,0.002192497
,,
30.86770633,14,0.002991915
,,
30.86770633,14,0.00401783
,,
30.86770633,14,0.002992392
,,
32.70319566,12,0.00302577
,,
32.70319566,14,0.003162384
,,
32.70319566,14,0.002992868
,,
32.70319566,14,0.003185987
,,
32.70319566,14,0.002995014
,,
34.64782887,12,0.002992392
,,
34.64782887,14,0.002992392
,,
34.64782887,14,0.00222683
,,
34.64782887,14,0.001994371
,,
34.64782887,14,0.002994061
,,
36.70809599,13,0.003961563
,,
36.70809599,14,0.003017664
,,
36.70809599,14,0.003221273
,,
36.70809599,15,0.002992392
,,
36.70809599,15,0.002972841
,,
38.89087297,13,0.002985716
,,
38.89087297,14,0.003157616
,,
38.89087297,15,0.001995087
,,
38.89087297,15,0.004136324
,,
38.89087297,15,0.002023458
,,
41.20344461,13,0.004986763
,,
41.20344461,14,0.002147436
,,
41.20344461,15,0.003133297
,,
41.20344461,15,0.002993107
,,
41.20344461,15,0.001998425
,,
43.65352893,13,0.003958941
,,
43.65352893,14,0.003100157
,,
43.65352893,15,0.004136086
,,
43.65352893,15,0.002989292
,,
43.65352893,15,0.002996683
,,
46.24930284,13,0.002993107
,,
46.24930284,15,0.002994299
,,
46.24930284,15,0.003027439
,,
46.24930284,15,0.003147125
,,
46.24930284,15,0.002991676
,,
48.9994295,14,0.002964497
,,
48.9994295,15,0.002992153
,,
48.9994295,15,0.003019333
,,
48.9994295,15,0.002994299
,,
48.9994295,15,0.002991438
,,
51.9130872,14,0.001995325
,,
51.9130872,15,0.002992392
,,
51.9130872,15,0.001994133
,,
51.9130872,15,0.002966166
,,
51.9130872,15,0.002997637
,,
55,14,0.001995087
,,
55,15,0.002991438
,,
55,15,0.002992392
,,
55,15,0.001994848
,,
55,15,0.003989935
,,
58.27047019,14,0.003019333
,,
58.27047019,15,0.003154278
,,
58.27047019,15,0.004141808
,,
58.27047019,16,0.003140211
,,
58.27047019,16,0.00296545
,,
61.73541266,14,0.003196001
,,
61.73541266,15,0.00301075
,,
61.73541266,16,0.003022432
,,
61.73541266,16,0.004126787
,,
61.73541266,16,0.002992392
,,
65.40639133,14,0.002994776
,,
65.40639133,15,0.00299263
,,
65.40639133,16,0.001961946
,,
65.40639133,16,0.003961563
,,
65.40639133,16,0.00299263
,,
69.29565774,15,0.005984545
,,
69.29565774,15,0.004986048
,,
69.29565774,16,0.002992392
,,
69.29565774,16,0.001995087
,,
69.29565774,16,0.00299263
,,
